bucket,sex,race,overall,position,letter,count
65-74,f,white,0,5,E,15796
65-74,f,white,0,5,F,1737
65-74,f,white,0,5,A,1101
65-74,f,white,0,5,D,5791
65-74,f,white,0,5,C,4225
65-74,f,white,0,5,S,809
65-74,f,white,0,5,X,1073
65-74,f,white,0,5,P,518
65-74,f,white,0,5,H,24
65-74,f,white,0,5,V,1019
65-74,f,white,0,6,U,1594
65-74,f,white,0,6,T,381
65-74,f,white,0,6,B,1889
65-74,f,white,0,6,N,2145
65-74,f,white,0,6,E,2688
65-74,f,white,0,6,F,709
65-74,f,white,0,6,X,394
65-74,f,white,0,6,S,231
65-74,f,white,0,6,D,1277
65-74,f,white,0,6,R,1078
65-74,f,white,0,6,C,939
65-74,f,white,0,6,P,147
65-74,f,white,0,6,A,260
65-74,f,white,0,6,H,9
65-74,f,white,0,6,V,173
65-74,f,white,0,7,U,384
65-74,f,white,0,7,R,135
65-74,f,white,0,7,N,297
65-74,f,white,0,7,E,406
65-74,f,white,0,7,A,35
65-74,f,white,0,7,B,295
65-74,f,white,0,7,S,53
65-74,f,white,0,7,X,109
65-74,f,white,0,7,F,141
65-74,f,white,0,7,D,183
65-74,f,white,0,7,C,132
65-74,f,white,0,7,H,3
65-74,f,white,0,7,T,51
65-74,f,white,0,7,P,27
65-74,f,white,0,7,V,34
65-74,f,white,0,8,T,3
65-74,f,white,0,8,U,56
65-74,f,white,0,8,X,14
65-74,f,white,0,8,B,35
65-74,f,white,0,8,E,41
65-74,f,white,0,8,P,10
65-74,f,white,0,8,N,33
65-74,f,white,0,8,F,24
65-74,f,white,0,8,C,13
65-74,f,white,0,8,S,8
65-74,f,white,0,8,D,19
65-74,f,white,0,8,R,16
65-74,f,white,0,8,A,10
65-74,f,white,0,8,V,9
55-64,f,white,0,1,N,201278
55-64,f,white,0,1,P,41347
55-64,f,white,0,1,C,405871
55-64,f,white,0,1,B,265020
55-64,f,white,0,1,A,28415
55-64,f,white,0,1,D,58784
55-64,f,white,0,1,R,145582
55-64,f,white,0,1,E,57002
55-64,f,white,0,1,S,18245
55-64,f,white,0,1,T,22136
55-64,f,white,0,1,X,3981
55-64,f,white,0,1,U,7550
55-64,f,white,0,1,F,2931
55-64,f,white,0,1,H,269
55-64,f,white,0,1,V,22152
55-64,f,white,0,2,C,40866
55-64,f,white,0,2,B,170448
55-64,f,white,0,2,N,266317
55-64,f,white,0,2,R,155017
55-64,f,white,0,2,E,84394
55-64,f,white,0,2,D,56153
55-64,f,white,0,2,P,5683
55-64,f,white,0,2,A,14697
55-64,f,white,0,2,T,15486
55-64,f,white,0,2,U,9766
55-64,f,white,0,2,S,9866
55-64,f,white,0,2,H,2470
55-64,f,white,0,2,X,7101
55-64,f,white,0,2,F,4008
55-64,f,white,0,2,V,14300
55-64,f,white,0,3,E,59898
55-64,f,white,0,3,D,23997
55-64,f,white,0,3,B,92379
55-64,f,white,0,3,N,135068
55-64,f,white,0,3,R,68132
55-64,f,white,0,3,T,10174
55-64,f,white,0,3,C,20999
55-64,f,white,0,3,A,9383
55-64,f,white,0,3,S,2115
55-64,f,white,0,3,U,8780
55-64,f,white,0,3,X,2785
55-64,f,white,0,3,P,3596
55-64,f,white,0,3,F,1587
55-64,f,white,0,3,H,284
55-64,f,white,0,3,V,6083
55-64,f,white,0,4,D,10906
55-64,f,white,0,4,B,30579
55-64,f,white,0,4,E,31567
55-64,f,white,0,4,N,41937
55-64,f,white,0,4,R,20063
55-64,f,white,0,4,U,3905
55-64,f,white,0,4,C,7681
55-64,f,white,0,4,T,3649
55-64,f,white,0,4,A,4628
55-64,f,white,0,4,S,929
55-64,f,white,0,4,P,2132
55-64,f,white,0,4,X,1310
55-64,f,white,0,4,F,1132
55-64,f,white,0,4,H,14
55-64,f,white,0,4,V,2242
55-64,f,white,0,5,N,8707
55-64,f,white,0,5,R,4309
55-64,f,white,0,5,E,9143
55-64,f,white,0,5,U,2150
55-64,f,white,0,5,B,6890
55-64,f,white,0,5,C,1986
55-64,f,white,0,5,D,3647
55-64,f,white,0,5,A,1470
55-64,f,white,0,5,S,378
55-64,f,white,0,5,T,1063
55-64,f,white,0,5,F,659
55-64,f,white,0,5,X,672
55-64,f,white,0,5,P,990
55-64,f,white,0,5,H,6
55-64,f,white,0,5,V,554
55-64,f,white,0,6,N,1398
55-64,f,white,0,6,U,894
55-64,f,white,0,6,D,855
55-64,f,white,0,6,A,316
55-64,f,white,0,6,B,1217
55-64,f,white,0,6,F,251
55-64,f,white,0,6,R,740
55-64,f,white,0,6,X,281
55-64,f,white,0,6,E,1653
55-64,f,white,0,6,C,433
55-64,f,white,0,6,P,258
55-64,f,white,0,6,T,214
55-64,f,white,0,6,S,125
55-64,f,white,0,6,H,6
55-64,f,white,0,6,V,93
55-64,f,white,0,7,C,67
55-64,f,white,0,7,U,228
55-64,f,white,0,7,E,255
55-64,f,white,0,7,T,41
55-64,f,white,0,7,P,50
55-64,f,white,0,7,R,125
55-64,f,white,0,7,N,224
55-64,f,white,0,7,F,71
55-64,f,white,0,7,S,21
55-64,f,white,0,7,D,142
55-64,f,white,0,7,X,85
55-64,f,white,0,7,B,161
55-64,f,white,0,7,H,2
55-64,f,white,0,7,A,39
55-64,f,white,0,7,V,19
55-64,f,white,0,8,X,14
55-64,f,white,0,8,D,21
55-64,f,white,0,8,U,28
55-64,f,white,0,8,B,28
55-64,f,white,0,8,F,17
55-64,f,white,0,8,N,22
55-64,f,white,0,8,A,9
55-64,f,white,0,8,P,4
55-64,f,white,0,8,T,7
55-64,f,white,0,8,E,35
55-64,f,white,0,8,S,3
55-64,f,white,0,8,R,7
55-64,f,white,0,8,C,5
55-64,f,white,0,8,V,6
UNDER65,f,white,0,1,N,351684
UNDER65,f,white,0,1,C,631652
UNDER65,f,white,0,1,B,414251
UNDER65,f,white,0,1,P,205394
UNDER65,f,white,0,1,T,102802
UNDER65,f,white,0,1,X,9398
UNDER65,f,white,0,1,E,97852
UNDER65,f,white,0,1,A,66246
UNDER65,f,white,0,1,D,99242
UNDER65,f,white,0,1,S,76824
UNDER65,f,white,0,1,R,212486
UNDER65,f,white,0,1,U,22886
UNDER65,f,white,0,1,F,4529
UNDER65,f,white,0,1,H,1613
UNDER65,f,white,0,1,V,37131
UNDER65,f,white,0,2,C,59587
UNDER65,f,white,0,2,R,241500
UNDER65,f,white,0,2,B,280036
UNDER65,f,white,0,2,N,427539
UNDER65,f,white,0,2,E,138661
UNDER65,f,white,0,2,F,6612
UNDER65,f,white,0,2,S,37696
UNDER65,f,white,0,2,T,60716
UNDER65,f,white,0,2,D,101975
UNDER65,f,white,0,2,P,20941
UNDER65,f,white,0,2,A,39797
UNDER65,f,white,0,2,U,22048
UNDER65,f,white,0,2,X,21704
UNDER65,f,white,0,2,H,17684
UNDER65,f,white,0,2,V,23487
UNDER65,f,white,0,3,D,41687
UNDER65,f,white,0,3,E,94860
UNDER65,f,white,0,3,B,146852
UNDER65,f,white,0,3,N,215759
UNDER65,f,white,0,3,R,108087
UNDER65,f,white,0,3,S,4764
UNDER65,f,white,0,3,U,26061
UNDER65,f,white,0,3,T,27462
UNDER65,f,white,0,3,C,30083
UNDER65,f,white,0,3,P,12322
UNDER65,f,white,0,3,H,1805
UNDER65,f,white,0,3,A,22823
UNDER65,f,white,0,3,X,6886
UNDER65,f,white,0,3,F,2424
UNDER65,f,white,0,3,V,9928
UNDER65,f,white,0,4,D,18472
UNDER65,f,white,0,4,B,48741
UNDER65,f,white,0,4,E,49278
UNDER65,f,white,0,4,T,7410
UNDER65,f,white,0,4,N,65574
UNDER65,f,white,0,4,A,9886
UNDER65,f,white,0,4,X,2774
UNDER65,f,white,0,4,R,32630
UNDER65,f,white,0,4,U,7479
UNDER65,f,white,0,4,C,10985
UNDER65,f,white,0,4,P,5772
UNDER65,f,white,0,4,S,1744
UNDER65,f,white,0,4,F,1620
UNDER65,f,white,0,4,H,105
UNDER65,f,white,0,4,V,3749
UNDER65,f,white,0,5,T,2107
UNDER65,f,white,0,5,N,13599
UNDER65,f,white,0,5,B,10888
UNDER65,f,white,0,5,R,7115
UNDER65,f,white,0,5,E,14281
UNDER65,f,white,0,5,D,6089
UNDER65,f,white,0,5,U,3694
UNDER65,f,white,0,5,C,2822
UNDER65,f,white,0,5,X,1384
UNDER65,f,white,0,5,A,3080
UNDER65,f,white,0,5,S,690
UNDER65,f,white,0,5,F,959
UNDER65,f,white,0,5,P,2318
UNDER65,f,white,0,5,H,39
UNDER65,f,white,0,5,V,866
UNDER65,f,white,0,6,N,2278
UNDER65,f,white,0,6,U,1399
UNDER65,f,white,0,6,D,1430
UNDER65,f,white,0,6,A,609
UNDER65,f,white,0,6,E,2592
UNDER65,f,white,0,6,B,1886
UNDER65,f,white,0,6,T,374
UNDER65,f,white,0,6,P,549
UNDER65,f,white,0,6,F,373
UNDER65,f,white,0,6,R,1212
UNDER65,f,white,0,6,X,523
UNDER65,f,white,0,6,C,630
UNDER65,f,white,0,6,S,204
UNDER65,f,white,0,6,H,13
UNDER65,f,white,0,6,V,158
UNDER65,f,white,0,7,U,348
UNDER65,f,white,0,7,B,261
UNDER65,f,white,0,7,C,93
UNDER65,f,white,0,7,E,411
UNDER65,f,white,0,7,T,75
UNDER65,f,white,0,7,D,240
UNDER65,f,white,0,7,P,101
UNDER65,f,white,0,7,R,201
UNDER65,f,white,0,7,X,141
UNDER65,f,white,0,7,N,338
UNDER65,f,white,0,7,F,89
UNDER65,f,white,0,7,S,37
UNDER65,f,white,0,7,A,74
UNDER65,f,white,0,7,H,4
UNDER65,f,white,0,7,V,29
UNDER65,f,white,0,8,X,24
UNDER65,f,white,0,8,D,28
UNDER65,f,white,0,8,P,11
UNDER65,f,white,0,8,U,44
UNDER65,f,white,0,8,B,41
UNDER65,f,white,0,8,F,28
UNDER65,f,white,0,8,N,34
UNDER65,f,white,0,8,A,12
UNDER65,f,white,0,8,C,8
UNDER65,f,white,0,8,E,54
UNDER65,f,white,0,8,T,8
UNDER65,f,white,0,8,S,5
UNDER65,f,white,0,8,R,16
UNDER65,f,white,0,8,V,8
UNDER65,f,white,0,8,H,1
15-24,f,native,0,1,C,53
15-24,f,native,0,1,T,711
15-24,f,native,0,1,N,224
15-24,f,native,0,1,S,478
15-24,f,native,0,1,U,67
15-24,f,native,0,1,B,67
15-24,f,native,0,1,P,331
15-24,f,native,0,1,D,28
15-24,f,native,0,1,X,35
15-24,f,native,0,1,E,32
15-24,f,native,0,1,R,43
15-24,f,native,0,1,A,39
15-24,f,native,0,1,H,11
15-24,f,native,0,1,F,2
15-24,f,native,0,1,V,11
15-24,f,native,0,2,N,131
15-24,f,native,0,2,X,70
15-24,f,native,0,2,B,78
15-24,f,native,0,2,T,390
15-24,f,native,0,2,S,264
15-24,f,native,0,2,H,114
15-24,f,native,0,2,A,100
15-24,f,native,0,2,D,26
15-24,f,native,0,2,P,29
15-24,f,native,0,2,R,68
15-24,f,native,0,2,E,35
15-24,f,native,0,2,U,50
15-24,f,native,0,2,C,9
15-24,f,native,0,2,F,9
15-24,f,native,0,2,V,8
15-24,f,native,0,3,U,89
15-24,f,native,0,3,D,16
15-24,f,native,0,3,T,84
15-24,f,native,0,3,N,113
15-24,f,native,0,3,A,61
15-24,f,native,0,3,H,8
15-24,f,native,0,3,P,29
15-24,f,native,0,3,C,7
15-24,f,native,0,3,B,37
15-24,f,native,0,3,E,20
15-24,f,native,0,3,X,18
15-24,f,native,0,3,R,29
15-24,f,native,0,3,S,13
15-24,f,native,0,3,V,2
15-24,f,native,0,4,A,48
15-24,f,native,0,4,U,9
15-24,f,native,0,4,P,13
15-24,f,native,0,4,T,17
15-24,f,native,0,4,R,18
15-24,f,native,0,4,X,5
15-24,f,native,0,4,N,21
15-24,f,native,0,4,B,14
15-24,f,native,0,4,D,5
15-24,f,native,0,4,E,14
15-24,f,native,0,4,S,4
15-24,f,native,0,4,V,2
15-24,f,native,0,5,P,11
15-24,f,native,0,5,R,1
15-24,f,native,0,5,A,9
15-24,f,native,0,5,E,4
15-24,f,native,0,5,N,8
15-24,f,native,0,5,U,3
15-24,f,native,0,5,T,1
15-24,f,native,0,5,B,4
15-24,f,native,0,5,D,2
15-24,f,native,0,5,V,1
15-24,f,native,0,5,X,3
15-24,f,native,0,6,B,2
15-24,f,native,0,6,E,1
15-24,f,native,0,6,A,3
15-24,f,native,0,6,P,3
15-24,f,native,0,6,T,1
15-24,f,native,0,7,N,1
15-24,f,native,0,7,P,2
15-24,f,native,0,7,E,1
15-24,f,native,0,8,N,1
ALL,f,native,0,1,C,15106
ALL,f,native,0,1,B,22726
ALL,f,native,0,1,N,22716
ALL,f,native,0,1,D,5945
ALL,f,native,0,1,R,11045
ALL,f,native,0,1,T,3960
ALL,f,native,0,1,A,4886
ALL,f,native,0,1,U,893
ALL,f,native,0,1,P,4070
ALL,f,native,0,1,S,2544
ALL,f,native,0,1,E,6263
ALL,f,native,0,1,X,529
ALL,f,native,0,1,F,392
ALL,f,native,0,1,H,98
ALL,f,native,0,1,V,3132
ALL,f,native,0,2,N,21562
ALL,f,native,0,2,R,12010
ALL,f,native,0,2,B,14704
ALL,f,native,0,2,D,5946
ALL,f,native,0,2,C,2200
ALL,f,native,0,2,E,8369
ALL,f,native,0,2,H,616
ALL,f,native,0,2,X,993
ALL,f,native,0,2,S,1555
ALL,f,native,0,2,A,2108
ALL,f,native,0,2,F,425
ALL,f,native,0,2,T,2119
ALL,f,native,0,2,U,949
ALL,f,native,0,2,P,692
ALL,f,native,0,2,V,1929
ALL,f,native,0,3,N,11636
ALL,f,native,0,3,D,2402
ALL,f,native,0,3,R,5743
ALL,f,native,0,3,B,9254
ALL,f,native,0,3,E,6784
ALL,f,native,0,3,S,333
ALL,f,native,0,3,A,1327
ALL,f,native,0,3,P,495
ALL,f,native,0,3,U,1107
ALL,f,native,0,3,T,1118
ALL,f,native,0,3,C,1267
ALL,f,native,0,3,F,199
ALL,f,native,0,3,X,317
ALL,f,native,0,3,H,63
ALL,f,native,0,3,V,716
ALL,f,native,0,4,N,3453
ALL,f,native,0,4,U,456
ALL,f,native,0,4,R,1981
ALL,f,native,0,4,A,804
ALL,f,native,0,4,B,3278
ALL,f,native,0,4,D,1185
ALL,f,native,0,4,E,3465
ALL,f,native,0,4,S,155
ALL,f,native,0,4,C,546
ALL,f,native,0,4,F,185
ALL,f,native,0,4,T,391
ALL,f,native,0,4,P,309
ALL,f,native,0,4,X,166
ALL,f,native,0,4,H,7
ALL,f,native,0,4,V,288
ALL,f,native,0,5,E,1056
ALL,f,native,0,5,N,785
ALL,f,native,0,5,B,742
ALL,f,native,0,5,U,256
ALL,f,native,0,5,D,411
ALL,f,native,0,5,A,246
ALL,f,native,0,5,R,423
ALL,f,native,0,5,T,142
ALL,f,native,0,5,F,154
ALL,f,native,0,5,X,99
ALL,f,native,0,5,C,170
ALL,f,native,0,5,P,163
ALL,f,native,0,5,S,52
ALL,f,native,0,5,H,7
ALL,f,native,0,5,V,77
ALL,f,native,0,6,N,143
ALL,f,native,0,6,B,140
ALL,f,native,0,6,R,74
ALL,f,native,0,6,F,54
ALL,f,native,0,6,T,29
ALL,f,native,0,6,E,201
ALL,f,native,0,6,U,113
ALL,f,native,0,6,C,44
ALL,f,native,0,6,P,45
ALL,f,native,0,6,X,39
ALL,f,native,0,6,D,86
ALL,f,native,0,6,A,44
ALL,f,native,0,6,S,8
ALL,f,native,0,6,V,8
ALL,f,native,0,7,C,7
ALL,f,native,0,7,X,6
ALL,f,native,0,7,E,30
ALL,f,native,0,7,D,14
ALL,f,native,0,7,B,22
ALL,f,native,0,7,U,18
ALL,f,native,0,7,F,7
ALL,f,native,0,7,H,1
ALL,f,native,0,7,N,21
ALL,f,native,0,7,R,7
ALL,f,native,0,7,A,8
ALL,f,native,0,7,P,8
ALL,f,native,0,7,S,2
ALL,f,native,0,7,T,5
ALL,f,native,0,7,V,2
ALL,f,native,0,8,R,1
ALL,f,native,0,8,A,4
ALL,f,native,0,8,U,5
ALL,f,native,0,8,C,1
ALL,f,native,0,8,X,2
ALL,f,native,0,8,B,4
ALL,f,native,0,8,N,3
ALL,f,native,0,8,E,1
ALL,f,native,0,8,V,1
ALL,f,native,0,8,F,1
ALL,f,native,0,8,D,1
ALL,f,native,0,8,S,1
UNDER65,f,native,0,1,C,5848
UNDER65,f,native,0,1,B,6235
UNDER65,f,native,0,1,N,6856
UNDER65,f,native,0,1,R,3625
UNDER65,f,native,0,1,T,3406
UNDER65,f,native,0,1,A,4383
UNDER65,f,native,0,1,P,3929
UNDER65,f,native,0,1,D,3200
UNDER65,f,native,0,1,S,1959
UNDER65,f,native,0,1,E,2406
UNDER65,f,native,0,1,X,308
UNDER65,f,native,0,1,U,728
UNDER65,f,native,0,1,F,103
UNDER65,f,native,0,1,H,87
UNDER65,f,native,0,1,V,1222
UNDER65,f,native,0,2,N,7854
UNDER65,f,native,0,2,D,3964
UNDER65,f,native,0,2,R,4203
UNDER65,f,native,0,2,E,2959
UNDER65,f,native,0,2,B,4967
UNDER65,f,native,0,2,H,582
UNDER65,f,native,0,2,S,1046
UNDER65,f,native,0,2,X,645
UNDER65,f,native,0,2,C,735
UNDER65,f,native,0,2,A,1913
UNDER65,f,native,0,2,F,112
UNDER65,f,native,0,2,T,1701
UNDER65,f,native,0,2,U,577
UNDER65,f,native,0,2,P,664
UNDER65,f,native,0,2,V,806
UNDER65,f,native,0,3,D,1430
UNDER65,f,native,0,3,R,2238
UNDER65,f,native,0,3,E,2495
UNDER65,f,native,0,3,N,5062
UNDER65,f,native,0,3,S,141
UNDER65,f,native,0,3,B,3418
UNDER65,f,native,0,3,P,454
UNDER65,f,native,0,3,U,838
UNDER65,f,native,0,3,A,1172
UNDER65,f,native,0,3,T,676
UNDER65,f,native,0,3,C,368
UNDER65,f,native,0,3,X,182
UNDER65,f,native,0,3,H,60
UNDER65,f,native,0,3,F,37
UNDER65,f,native,0,3,V,287
UNDER65,f,native,0,4,N,1539
UNDER65,f,native,0,4,U,204
UNDER65,f,native,0,4,A,706
UNDER65,f,native,0,4,E,1403
UNDER65,f,native,0,4,B,1425
UNDER65,f,native,0,4,R,905
UNDER65,f,native,0,4,D,616
UNDER65,f,native,0,4,C,169
UNDER65,f,native,0,4,T,222
UNDER65,f,native,0,4,P,273
UNDER65,f,native,0,4,X,101
UNDER65,f,native,0,4,F,29
UNDER65,f,native,0,4,S,51
UNDER65,f,native,0,4,H,6
UNDER65,f,native,0,4,V,107
UNDER65,f,native,0,5,N,367
UNDER65,f,native,0,5,B,320
UNDER65,f,native,0,5,A,196
UNDER65,f,native,0,5,U,91
UNDER65,f,native,0,5,E,496
UNDER65,f,native,0,5,R,225
UNDER65,f,native,0,5,T,79
UNDER65,f,native,0,5,X,66
UNDER65,f,native,0,5,D,219
UNDER65,f,native,0,5,P,143
UNDER65,f,native,0,5,S,25
UNDER65,f,native,0,5,C,58
UNDER65,f,native,0,5,F,26
UNDER65,f,native,0,5,H,4
UNDER65,f,native,0,5,V,39
UNDER65,f,native,0,6,N,78
UNDER65,f,native,0,6,B,73
UNDER65,f,native,0,6,R,40
UNDER65,f,native,0,6,E,96
UNDER65,f,native,0,6,C,18
UNDER65,f,native,0,6,U,52
UNDER65,f,native,0,6,P,42
UNDER65,f,native,0,6,F,12
UNDER65,f,native,0,6,T,18
UNDER65,f,native,0,6,D,46
UNDER65,f,native,0,6,X,18
UNDER65,f,native,0,6,A,35
UNDER65,f,native,0,6,S,1
UNDER65,f,native,0,6,V,4
UNDER65,f,native,0,7,C,4
UNDER65,f,native,0,7,X,2
UNDER65,f,native,0,7,D,8
UNDER65,f,native,0,7,B,12
UNDER65,f,native,0,7,U,10
UNDER65,f,native,0,7,F,2
UNDER65,f,native,0,7,H,1
UNDER65,f,native,0,7,N,11
UNDER65,f,native,0,7,R,4
UNDER65,f,native,0,7,E,21
UNDER65,f,native,0,7,P,8
UNDER65,f,native,0,7,S,1
UNDER65,f,native,0,7,T,3
UNDER65,f,native,0,7,A,6
UNDER65,f,native,0,8,R,1
UNDER65,f,native,0,8,A,3
UNDER65,f,native,0,8,U,3
UNDER65,f,native,0,8,B,3
UNDER65,f,native,0,8,X,1
UNDER65,f,native,0,8,N,1
UNDER65,f,native,0,8,E,1
UNDER65,f,native,0,8,F,1
45-54,m,native,0,1,B,3205
45-54,m,native,0,1,A,2061
45-54,m,native,0,1,N,2203
45-54,m,native,0,1,T,1333
45-54,m,native,0,1,C,1358
45-54,m,native,0,1,S,915
45-54,m,native,0,1,P,1245
45-54,m,native,0,1,R,1011
45-54,m,native,0,1,D,1031
45-54,m,native,0,1,E,1033
45-54,m,native,0,1,U,433
45-54,m,native,0,1,X,193
45-54,m,native,0,1,H,25
45-54,m,native,0,1,F,60
45-54,m,native,0,1,V,493
45-54,m,native,0,2,T,705
45-54,m,native,0,2,S,352
45-54,m,native,0,2,N,2655
45-54,m,native,0,2,D,1566
45-54,m,native,0,2,X,380
45-54,m,native,0,2,A,1204
45-54,m,native,0,2,B,1981
45-54,m,native,0,2,C,168
45-54,m,native,0,2,F,97
45-54,m,native,0,2,E,1278
45-54,m,native,0,2,R,1243
45-54,m,native,0,2,U,266
45-54,m,native,0,2,P,320
45-54,m,native,0,2,H,302
45-54,m,native,0,2,V,283
45-54,m,native,0,3,H,29
45-54,m,native,0,3,E,885
45-54,m,native,0,3,D,561
45-54,m,native,0,3,U,464
45-54,m,native,0,3,B,1375
45-54,m,native,0,3,R,740
45-54,m,native,0,3,A,717
45-54,m,native,0,3,N,1822
45-54,m,native,0,3,T,310
45-54,m,native,0,3,X,136
45-54,m,native,0,3,P,174
45-54,m,native,0,3,C,110
45-54,m,native,0,3,F,21
45-54,m,native,0,3,S,68
45-54,m,native,0,3,V,109
45-54,m,native,0,4,B,582
45-54,m,native,0,4,A,455
45-54,m,native,0,4,C,49
45-54,m,native,0,4,D,250
45-54,m,native,0,4,P,116
45-54,m,native,0,4,X,84
45-54,m,native,0,4,N,646
45-54,m,native,0,4,R,283
45-54,m,native,0,4,E,509
45-54,m,native,0,4,T,114
45-54,m,native,0,4,U,101
45-54,m,native,0,4,F,17
45-54,m,native,0,4,S,28
45-54,m,native,0,4,V,53
45-54,m,native,0,4,H,1
45-54,m,native,0,5,N,194
45-54,m,native,0,5,B,166
45-54,m,native,0,5,T,39
45-54,m,native,0,5,S,8
45-54,m,native,0,5,E,213
45-54,m,native,0,5,R,98
45-54,m,native,0,5,A,99
45-54,m,native,0,5,D,80
45-54,m,native,0,5,X,33
45-54,m,native,0,5,C,20
45-54,m,native,0,5,U,45
45-54,m,native,0,5,P,68
45-54,m,native,0,5,F,7
45-54,m,native,0,5,H,2
45-54,m,native,0,5,V,14
45-54,m,native,0,6,H,1
45-54,m,native,0,6,E,47
45-54,m,native,0,6,A,26
45-54,m,native,0,6,D,24
45-54,m,native,0,6,F,2
45-54,m,native,0,6,N,46
45-54,m,native,0,6,X,14
45-54,m,native,0,6,U,16
45-54,m,native,0,6,B,44
45-54,m,native,0,6,R,19
45-54,m,native,0,6,C,4
45-54,m,native,0,6,P,12
45-54,m,native,0,6,T,4
45-54,m,native,0,6,S,2
45-54,m,native,0,6,V,2
45-54,m,native,0,7,B,10
45-54,m,native,0,7,N,6
45-54,m,native,0,7,E,8
45-54,m,native,0,7,R,6
45-54,m,native,0,7,A,6
45-54,m,native,0,7,D,4
45-54,m,native,0,7,U,4
45-54,m,native,0,7,F,2
45-54,m,native,0,7,P,3
45-54,m,native,0,7,T,2
45-54,m,native,0,7,S,1
45-54,m,native,0,8,B,3
45-54,m,native,0,8,N,3
45-54,m,native,0,8,E,2
45-54,m,native,0,8,U,1
45-54,m,native,0,8,D,3
45-54,m,native,0,8,X,1
45-54,m,native,0,8,T,1
UNDER65,m,native,0,1,B,11136
UNDER65,m,native,0,1,C,5980
UNDER65,m,native,0,1,E,3527
UNDER65,m,native,0,1,R,4001
UNDER65,m,native,0,1,T,8253
UNDER65,m,native,0,1,A,6827
UNDER65,m,native,0,1,N,8227
UNDER65,m,native,0,1,S,6078
UNDER65,m,native,0,1,D,3393
UNDER65,m,native,0,1,U,1705
UNDER65,m,native,0,1,X,844
UNDER65,m,native,0,1,P,5863
UNDER65,m,native,0,1,H,226
UNDER65,m,native,0,1,F,190
UNDER65,m,native,0,1,V,1710
UNDER65,m,native,0,2,R,4837
UNDER65,m,native,0,2,N,9748
UNDER65,m,native,0,2,S,2582
UNDER65,m,native,0,2,B,7320
UNDER65,m,native,0,2,T,4451
UNDER65,m,native,0,2,X,1799
UNDER65,m,native,0,2,A,4165
UNDER65,m,native,0,2,D,5188
UNDER65,m,native,0,2,H,2170
UNDER65,m,native,0,2,E,4421
UNDER65,m,native,0,2,C,891
UNDER65,m,native,0,2,U,1193
UNDER65,m,native,0,2,F,392
UNDER65,m,native,0,2,P,1201
UNDER65,m,native,0,2,V,1012
UNDER65,m,native,0,3,N,6617
UNDER65,m,native,0,3,X,502
UNDER65,m,native,0,3,A,2673
UNDER65,m,native,0,3,H,175
UNDER65,m,native,0,3,E,3135
UNDER65,m,native,0,3,D,1870
UNDER65,m,native,0,3,T,1727
UNDER65,m,native,0,3,R,2751
UNDER65,m,native,0,3,U,1928
UNDER65,m,native,0,3,B,4783
UNDER65,m,native,0,3,C,559
UNDER65,m,native,0,3,P,735
UNDER65,m,native,0,3,F,69
UNDER65,m,native,0,3,S,315
UNDER65,m,native,0,3,V,359
UNDER65,m,native,0,4,T,486
UNDER65,m,native,0,4,B,2093
UNDER65,m,native,0,4,E,1830
UNDER65,m,native,0,4,A,1524
UNDER65,m,native,0,4,D,846
UNDER65,m,native,0,4,R,1052
UNDER65,m,native,0,4,N,2291
UNDER65,m,native,0,4,C,219
UNDER65,m,native,0,4,X,255
UNDER65,m,native,0,4,P,440
UNDER65,m,native,0,4,U,411
UNDER65,m,native,0,4,F,52
UNDER65,m,native,0,4,H,16
UNDER65,m,native,0,4,S,111
UNDER65,m,native,0,4,V,181
UNDER65,m,native,0,5,D,252
UNDER65,m,native,0,5,N,703
UNDER65,m,native,0,5,B,581
UNDER65,m,native,0,5,R,339
UNDER65,m,native,0,5,T,152
UNDER65,m,native,0,5,P,257
UNDER65,m,native,0,5,S,45
UNDER65,m,native,0,5,A,389
UNDER65,m,native,0,5,E,705
UNDER65,m,native,0,5,C,87
UNDER65,m,native,0,5,X,134
UNDER65,m,native,0,5,U,172
UNDER65,m,native,0,5,H,8
UNDER65,m,native,0,5,F,39
UNDER65,m,native,0,5,V,40
UNDER65,m,native,0,6,B,124
UNDER65,m,native,0,6,E,171
UNDER65,m,native,0,6,A,83
UNDER65,m,native,0,6,H,4
UNDER65,m,native,0,6,N,163
UNDER65,m,native,0,6,U,63
UNDER65,m,native,0,6,C,12
UNDER65,m,native,0,6,D,84
UNDER65,m,native,0,6,X,51
UNDER65,m,native,0,6,F,14
UNDER65,m,native,0,6,R,59
UNDER65,m,native,0,6,T,28
UNDER65,m,native,0,6,P,55
UNDER65,m,native,0,6,S,13
UNDER65,m,native,0,6,V,7
UNDER65,m,native,0,7,P,10
UNDER65,m,native,0,7,B,31
UNDER65,m,native,0,7,X,15
UNDER65,m,native,0,7,N,23
UNDER65,m,native,0,7,E,25
UNDER65,m,native,0,7,U,13
UNDER65,m,native,0,7,R,14
UNDER65,m,native,0,7,D,18
UNDER65,m,native,0,7,T,7
UNDER65,m,native,0,7,A,15
UNDER65,m,native,0,7,S,3
UNDER65,m,native,0,7,F,7
UNDER65,m,native,0,7,V,2
UNDER65,m,native,0,8,B,3
UNDER65,m,native,0,8,E,6
UNDER65,m,native,0,8,A,2
UNDER65,m,native,0,8,X,4
UNDER65,m,native,0,8,N,6
UNDER65,m,native,0,8,D,7
